talk_id,name,title,description,url,duration,film_date,published_date,number_of_words,languages,comments,views,main_speaker,speaker_occupation,num_speaker,speed_of_speech,event,event_type,related_talks,tags,ratings,beautiful,confusing,courageous,fascinating,funny,informative,ingenious,inspiring,jaw-dropping,longwinded,ok,obnoxious,persuasive,unconvincing
2435,"Curtis ""Wall Street"" Carroll: How I learned to read -- and trade stocks -- in prison",How I learned to read -- and trade stocks -- in prison,"Financial literacy isn't a skill -- it's a lifestyle. Take it from Curtis ""Wall Street"" Carroll. As an incarcerated individual, Carroll knows the power of a dollar. While in prison, he taught himself how to read and trade stocks, and now he shares a simple, powerful message: we all need to be more savvy with our money.","https://www.ted.com/talks/curtis_wall_street_carroll_how_i_learned_to_read_and_trade_stocks_in_prison
",11.05,2016-01-22,2017-04-21,1650,27,67,2198889,"Curtis ""Wall Street"" Carroll",Financial literacy advocate,1,149.32126696832577,TEDxSanQuentin,tedx,[1211],"['Criminal Justice', 'TEDx', 'business', 'capitalism', 'communication', 'economics', 'finance', 'goal-setting', 'investment', 'motivation', 'potential', 'prison', 'society', 'teaching']","[{'id': 10, 'name': 'Inspiring', 'count': 867}, {'id': 3, 'name': 'Courageous', 'count': 333}, {'id': 7, 'name': 'Funny', 'count': 193}, {'id': 22, 'name': 'Fascinating', 'count': 171}, {'id': 24, 'name': 'Persuasive', 'count': 288}, {'id': 8, 'name': 'Informative', 'count': 320}, {'id': 1, 'name': 'Beautiful', 'count': 75}, {'id': 9, 'name': 'Ingenious', 'count': 86}, {'id': 23, 'name': 'Jaw-dropping', 'count': 68}, {'id': 25, 'name': 'OK', 'count': 36}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 3}]",75.0,3.0,333.0,171.0,193.0,320.0,86.0,867.0,68.0,4.0,36.0,5.0,288.0,12.0
2436,Stephanie Busari: How fake news does real harm,How fake news does real harm,"On April 14, 2014, the terrorist organization Boko Haram kidnapped more than 200 schoolgirls from the town of Chibok, Nigeria. Around the world, the crime became epitomized by the slogan #BringBackOurGirls -- but in Nigeria, government officials called the crime a hoax, confusing and delaying efforts to rescue the girls. In this powerful talk, journalist Stephanie Busari points to the Chibok tragedy to explain the deadly danger of fake news and what we can do to stop it.","https://www.ted.com/talks/stephanie_busari_how_fake_news_does_real_harm
",6.433333333333334,2017-02-11,2017-04-24,885,29,53,1036236,Stephanie Busari,Journalist,1,137.56476683937822,TEDLagos Ideas Search,satellite,[],"['Africa', 'communication', 'community', 'global issues', 'humanity', 'journalism', 'social change', 'society', 'terrorism', 'trafficking', 'writing']","[{'id': 3, 'name': 'Courageous', 'count': 121}, {'id': 8, 'name': 'Informative', 'count': 171}, {'id': 10, 'name': 'Inspiring', 'count': 125}, {'id': 24, 'name': 'Persuasive', 'count': 96}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 21, 'name': 'Unconvincing', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 32}, {'id': 22, 'name': 'Fascinating', 'count': 22}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 2}, {'id': 9, 'name': 'Ingenious', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 0}]",32.0,0.0,121.0,22.0,2.0,171.0,7.0,125.0,30.0,2.0,30.0,2.0,96.0,15.0
2437,Siddhartha Roy: Science in service to the public good,Science in service to the public good,"We give scientists and engineers great technical training, but we're not as good at teaching ethical decision-making or building character. Take, for example, the environmental crisis that recently unfolded in Flint, Michigan -- and the professionals there who did nothing to fix it. Siddhartha Roy helped prove that Flint's water was contaminated, and he tells a story of science in service to the public good, calling on the next generation of scientists and engineers to dedicate their work to protecting people and the planet.","https://www.ted.com/talks/siddhartha_roy_science_in_service_to_the_public_good
",14.55,2016-11-10,2017-04-25,1897,14,23,872015,Siddhartha Roy,Environmental engineer,1,130.37800687285224,TEDxVirginiaTech,tedx,[],"['TEDx', 'activism', 'algorithm', 'communication', 'community', 'engineering', 'environment', 'health', 'humanity', 'public health', 'science', 'society', 'water']","[{'id': 8, 'name': 'Informative', 'count': 82}, {'id': 24, 'name': 'Persuasive', 'count': 66}, {'id': 9, 'name': 'Ingenious', 'count': 11}, {'id': 22, 'name': 'Fascinating', 'count': 18}, {'id': 10, 'name': 'Inspiring', 'count': 115}, {'id': 3, 'name': 'Courageous', 'count': 69}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 1, 'name': 'Beautiful', 'count': 8}, {'id': 25, 'name': 'OK', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 7, 'name': 'Funny', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",8.0,0.0,69.0,18.0,0.0,82.0,11.0,115.0,2.0,16.0,11.0,0.0,66.0,7.0
2438,His Holiness Pope Francis: Why the only future worth building includes everyone,Why the only future worth building includes everyone,"A single individual is enough for hope to exist, and that individual can be you, says His Holiness Pope Francis in this searing TED Talk delivered directly from Vatican City. In a hopeful message to people of all faiths, to those who have power as well as those who don't, the spiritual leader provides illuminating commentary on the world as we currently find it and calls for equality, solidarity and tenderness to prevail. ""Let us help each other, all together, to remember that the 'other' is not a statistic, or a number,"" he says. ""We all need each other.""","https://www.ted.com/talks/pope_francis_why_the_only_future_worth_building_includes_everyone
",17.866666666666667,2017-04-25,2017-04-26,1850,32,235,2679881,His Holiness Pope Francis,Bishop of Rome,1,103.54477611940298,TED2017,main,[],"['Christianity', 'children', 'climate change', 'collaboration', 'communication', 'community', 'compassion', 'faith', 'future', 'global issues', 'humanity', 'identity', 'inequality', 'love', 'morality', 'peace', 'refugees', 'religion', 'social change', 'society', 'technology']","[{'id': 1, 'name': 'Beautiful', 'count': 1665}, {'id': 3, 'name': 'Courageous', 'count': 659}, {'id': 10, 'name': 'Inspiring', 'count': 2229}, {'id': 24, 'name': 'Persuasive', 'count': 544}, {'id': 8, 'name': 'Informative', 'count': 142}, {'id': 22, 'name': 'Fascinating', 'count': 359}, {'id': 25, 'name': 'OK', 'count': 45}, {'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 23, 'name': 'Jaw-dropping', 'count': 87}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 28}, {'id': 9, 'name': 'Ingenious', 'count': 40}, {'id': 2, 'name': 'Confusing', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 21}]",1665.0,33.0,659.0,359.0,21.0,142.0,40.0,2229.0,87.0,26.0,45.0,28.0,544.0,23.0
2439,"Serena Williams and Gayle King: On tennis, love and motherhood","On tennis, love and motherhood","Twenty-three Grand Slam titles later, tennis superstar Serena Williams sits down with journalist Gayle King to share a warm, mischievous conversation about her life, love, wins and losses -- starting with the story of how she accidentally shared her pregnancy news with the world.","https://www.ted.com/talks/serena_williams_gayle_king_on_tennis_love_and_motherhood
",18.466666666666665,2017-04-24,2017-04-27,3705,13,22,1426132,Serena Williams and Gayle King,Athlete,2,200.63176895306862,TED2017,main,[282],"['Gender equality', 'children', 'family', 'gender', 'interview', 'journalism', 'life', 'love', 'media', 'parenting', 'personal growth', 'race', 'relationships', 'social media', 'sports', 'women']","[{'id': 10, 'name': 'Inspiring', 'count': 173}, {'id': 8, 'name': 'Informative', 'count': 38}, {'id': 1, 'name': 'Beautiful', 'count': 100}, {'id': 7, 'name': 'Funny', 'count': 44}, {'id': 3, 'name': 'Courageous', 'count': 40}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 22, 'name': 'Fascinating', 'count': 35}, {'id': 24, 'name': 'Persuasive', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]",100.0,2.0,40.0,35.0,44.0,38.0,4.0,173.0,8.0,7.0,26.0,1.0,10.0,8.0
2440,Lisa Genova: What you can do to prevent Alzheimer's,What you can do to prevent Alzheimer's,"Alzheimer's doesn't have to be your brain's destiny, says neuroscientist and author of ""Still Alice,"" Lisa Genova. She shares the latest science investigating the disease -- and some promising research on what each of us can do to build an Alzheimer's-resistant brain.","https://www.ted.com/talks/lisa_genova_what_you_can_do_to_prevent_alzheimer_s
",13.933333333333334,2017-04-24,2017-04-28,2022,24,51,2178534,Lisa Genova,"Neuroscientist, novelist",1,145.1196172248804,TED2017,main,"[345, 1277, 1840, 2053]","[""Alzheimer's"", 'aging', 'biomechanics', 'disease', 'future', 'genetics', 'health', 'medical research', 'mental health', 'mind', 'neuroscience', 'science']","[{'id': 7, 'name': 'Funny', 'count': 77}, {'id': 8, 'name': 'Informative', 'count': 1067}, {'id': 24, 'name': 'Persuasive', 'count': 299}, {'id': 10, 'name': 'Inspiring', 'count': 504}, {'id': 22, 'name': 'Fascinating', 'count': 431}, {'id': 1, 'name': 'Beautiful', 'count': 139}, {'id': 3, 'name': 'Courageous', 'count': 59}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 61}, {'id': 9, 'name': 'Ingenious', 'count': 53}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 5}]",139.0,3.0,59.0,431.0,77.0,1067.0,53.0,504.0,61.0,8.0,31.0,5.0,299.0,22.0
2441,Elon Musk: The future we're building -- and boring,The future we're building -- and boring,"Elon Musk discusses his new project digging tunnels under LA, the latest from Tesla and SpaceX and his motivation for building a future on Mars in conversation with TED's Head Curator, Chris Anderson.","https://www.ted.com/talks/elon_musk_the_future_we_re_building_and_boring
",40.833333333333336,2017-04-24,2017-04-30,5881,21,250,5666038,Elon Musk,Serial entrepreneur,1,144.02448979591836,TED2017,main,"[129, 150, 700, 731, 1459, 1714, 1978, 2039, 2088, 2180, 2387, 2421, 2520]","['Mars', 'aircraft', 'business', 'cities', 'design', 'energy', 'engineering', 'entrepreneur', 'environment', 'exploration', 'future', 'global development', 'humanity', 'industrial design', 'infrastructure', 'innovation', 'intelligence', 'invention', 'manufacturing', 'product design', 'science', 'social change', 'society', 'solar energy', 'technology', 'universe']","[{'id': 22, 'name': 'Fascinating', 'count': 1296}, {'id': 9, 'name': 'Ingenious', 'count': 518}, {'id': 10, 'name': 'Inspiring', 'count': 1288}, {'id': 1, 'name': 'Beautiful', 'count': 106}, {'id': 7, 'name': 'Funny', 'count': 131}, {'id': 23, 'name': 'Jaw-dropping', 'count': 340}, {'id': 8, 'name': 'Informative', 'count': 446}, {'id': 25, 'name': 'OK', 'count': 41}, {'id': 3, 'name': 'Courageous', 'count': 191}, {'id': 24, 'name': 'Persuasive', 'count': 65}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 21}, {'id': 21, 'name': 'Unconvincing', 'count': 32}]",106.0,21.0,191.0,1296.0,131.0,446.0,518.0,1288.0,340.0,19.0,41.0,12.0,65.0,32.0
2442,Deborah Lipstadt: Behind the lies of Holocaust denial,Behind the lies of Holocaust denial,"""There are facts, there are opinions, and there are lies,"" says historian Deborah Lipstadt, telling the remarkable story of her research into Holocaust deniers -- and their deliberate distortion of history. Lipstadt encourages us all to go on the offensive against those who assault the truth and facts. ""Truth is not relative,"" she says.","https://www.ted.com/talks/deborah_lipstadt_behind_the_lies_of_holocaust_denial
",15.5,2017-04-07,2017-05-02,1923,16,92,918385,Deborah Lipstadt,Historian,1,124.06451612903226,TEDxSkoll,tedx,[],"['TEDx', 'communication', 'global issues', 'history', 'humanity', 'law', 'society', 'violence', 'war', 'writing']","[{'id': 3, 'name': 'Courageous', 'count': 220}, {'id': 10, 'name': 'Inspiring', 'count': 248}, {'id': 24, 'name': 'Persuasive', 'count': 199}, {'id': 9, 'name': 'Ingenious', 'count': 14}, {'id': 8, 'name': 'Informative', 'count': 225}, {'id': 22, 'name': 'Fascinating', 'count': 75}, {'id': 1, 'name': 'Beautiful', 'count': 33}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 21}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 5}]",33.0,5.0,220.0,75.0,10.0,225.0,14.0,248.0,24.0,5.0,14.0,15.0,199.0,21.0
2443,Laura Galante: How (and why) Russia hacked the US election,How (and why) Russia hacked the US election,"Hacking, fake news, information bubbles ... all these and more have become part of the vernacular in recent years. But as cyberspace analyst Laura Galante describes in this alarming talk, the real target of anyone looking to influence geopolitics is dastardly simple: it's you.","https://www.ted.com/talks/laura_galante_how_to_exploit_democracy
",9.55,2017-04-24,2017-05-03,1200,16,80,1132913,Laura Galante,Cyberspace analyst,1,125.6544502617801,TED2017,main,[],"['Internet', 'algorithm', 'communication', 'computers', 'data', 'future', 'global issues', 'government', 'hack', 'intelligence', 'news', 'policy', 'politics', 'society', 'technology', 'web']","[{'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 8, 'name': 'Informative', 'count': 245}, {'id': 22, 'name': 'Fascinating', 'count': 81}, {'id': 23, 'name': 'Jaw-dropping', 'count': 33}, {'id': 9, 'name': 'Ingenious', 'count': 28}, {'id': 24, 'name': 'Persuasive', 'count': 114}, {'id': 21, 'name': 'Unconvincing', 'count': 107}, {'id': 26, 'name': 'Obnoxious', 'count': 45}, {'id': 10, 'name': 'Inspiring', 'count': 57}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 3, 'name': 'Courageous', 'count': 65}, {'id': 2, 'name': 'Confusing', 'count': 37}, {'id': 1, 'name': 'Beautiful', 'count': 26}, {'id': 7, 'name': 'Funny', 'count': 10}]",26.0,37.0,65.0,81.0,10.0,245.0,28.0,57.0,33.0,29.0,50.0,45.0,114.0,107.0
2444,Sangu Delle: There's no shame in taking care of your mental health,There's no shame in taking care of your mental health,"When stress got to be too much for TED Fellow Sangu Delle, he had to confront his own deep prejudice: that men shouldn't take care of their mental health. In a personal talk, Delle shares how he learned to handle anxiety in a society that's uncomfortable with emotions. As he says: ""Being honest about how we feel doesn't make us weak -- it makes us human.""","https://www.ted.com/talks/sangu_delle_there_s_no_shame_in_taking_care_of_your_mental_health
",9.1,2017-02-11,2017-05-04,921,23,35,1460852,Sangu Delle,Entrepreneur,1,101.20879120879121,TEDLagos Ideas Search,satellite,"[1275, 1326, 2374]","['Africa', 'TED Fellows', 'activism', 'communication', 'depression', 'entrepreneur', 'health', 'health care', 'humanity', 'identity', 'mental health', 'personal growth', 'personality', 'social change', 'society', 'vulnerability']","[{'id': 1, 'name': 'Beautiful', 'count': 197}, {'id': 10, 'name': 'Inspiring', 'count': 403}, {'id': 8, 'name': 'Informative', 'count': 217}, {'id': 3, 'name': 'Courageous', 'count': 358}, {'id': 24, 'name': 'Persuasive', 'count': 118}, {'id': 22, 'name': 'Fascinating', 'count': 56}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 9, 'name': 'Ingenious', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 22}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",197.0,0.0,358.0,56.0,10.0,217.0,8.0,403.0,22.0,6.0,22.0,0.0,118.0,4.0
2445,Karim Abouelnaga: A summer school kids actually want to attend,A summer school kids actually want to attend,"In the US, most kids have a very long summer break, during which they forget an awful lot of what they learned during the school year. This ""summer slump"" affects kids from low-income neighborhoods most, setting them back almost three months. TED Fellow Karim Abouelnaga has a plan to reverse this learning loss. Learn how he's helping kids improve their chances for a brighter future.","https://www.ted.com/talks/karim_abouelnaga_a_summer_school_kids_actually_want_to_attend
",7.083333333333333,2017-04-24,2017-05-05,1063,25,49,973376,Karim Abouelnaga,Education entrepreneur,1,150.0705882352941,TED2017,main,"[180, 293, 380, 654, 711, 715, 807, 830, 1303, 1420, 1441, 1493, 1498, 1500, 1502, 1913, 1991, 2223, 2232, 2279, 2285, 2288, 2316, 2423]","['TED Fellows', 'children', 'education', 'inequality', 'personal growth', 'social change', 'society', 'teaching']","[{'id': 10, 'name': 'Inspiring', 'count': 293}, {'id': 1, 'name': 'Beautiful', 'count': 79}, {'id': 3, 'name': 'Courageous', 'count': 83}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 22, 'name': 'Fascinating', 'count': 79}, {'id': 8, 'name': 'Informative', 'count': 89}, {'id': 9, 'name': 'Ingenious', 'count': 48}, {'id': 7, 'name': 'Funny', 'count': 19}, {'id': 24, 'name': 'Persuasive', 'count': 93}, {'id': 25, 'name': 'OK', 'count': 36}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 11, 'name': 'Longwinded', 'count': 6}]",79.0,4.0,83.0,79.0,19.0,89.0,48.0,293.0,24.0,6.0,36.0,4.0,93.0,12.0
